 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5648 | r2tsw3jd |   14 | rateme-pl |   7 |              4943 |              4943
 5648 | r2tsw3jd |   14 | rateme-pl | 174 |              9392 |              9392
 5648 | r2tsw3jd |   14 | rateme-pl | 163 |              5771 |              5771
 5648 | r2tsw3jd |   14 | rateme-pl |  29 |              3062 |              3062
 5648 | r2tsw3jd |   14 | rateme-pl |   4 |              5396 |              5396
 5648 | r2tsw3jd |   14 | rateme-pl | 144 |              2248 |              2248
 5648 | r2tsw3jd |   14 | rateme-pl | 108 |              1145 |              1145
 5648 | r2tsw3jd |   14 | rateme-pl |  52 |               955 |               955
 5648 | r2tsw3jd |   14 | rateme-pl | 142 |              1478 |              1478
 5648 | r2tsw3jd |   14 | rateme-pl | 143 |              1540 |              1540
 5648 | r2tsw3jd |   14 | rateme-pl |  13 |              5950 |              5950
 5648 | r2tsw3jd |   14 | rateme-pl |   6 |              6155 |              6155
 5648 | r2tsw3jd |   14 | rateme-pl |  28 |              7241 |              7241
 5648 | r2tsw3jd |   14 | rateme-pl |  15 |              8788 |              8788
 5648 | r2tsw3jd |   14 | rateme-pl |  97 |             12000 |             12000
 5648 | r2tsw3jd |   14 | rateme-pl |  59 |              9795 |              9795
 5648 | r2tsw3jd |   14 | rateme-pl |   2 |             10598 |             10598
 5648 | r2tsw3jd |   14 | rateme-pl | 164 |              5948 |              5948
 5648 | r2tsw3jd |   14 | rateme-pl | 161 |              6797 |              6797
 5648 | r2tsw3jd |   14 | rateme-pl |  73 |              4645 |              4645
 5648 | r2tsw3jd |   14 | rateme-pl |  55 |              1231 |              1231
 5648 | r2tsw3jd |   14 | rateme-pl |  96 |              8880 |              8880
 5648 | r2tsw3jd |   14 | rateme-pl | 113 |              5105 |              5105
 5648 | r2tsw3jd |   14 | rateme-pl | 141 |              7690 |              7690
 5648 | r2tsw3jd |   14 | rateme-pl |  85 |              8597 |              8597
 5648 | r2tsw3jd |   14 | rateme-pl |  38 |              9184 |              9184
 5648 | r2tsw3jd |   14 | rateme-pl |  77 |             10403 |             10403
 5648 | r2tsw3jd |   14 | rateme-pl |  88 |             13768 |             13768
 5648 | r2tsw3jd |   14 | rateme-pl | 153 |            187226 |            187226
 5648 | r2tsw3jd |   14 | rateme-pl |  44 |           5587471 |           5587471
 5649 | r2tDLJrR |   14 | rateme-pl |  73 |             39610 |             39610
 5649 | r2tDLJrR |   14 | rateme-pl |  23 |              1149 |              1149
 5649 | r2tDLJrR |   14 | rateme-pl |  43 |             20242 |             20242
 5649 | r2tDLJrR |   14 | rateme-pl | 176 |             31123 |             31123
 5649 | r2tDLJrR |   14 | rateme-pl |  22 |             61105 |             61105
 5649 | r2tDLJrR |   14 | rateme-pl |  29 |             20033 |             20033
 5649 | r2tDLJrR |   14 | rateme-pl |  95 |             11772 |             11772
 5649 | r2tDLJrR |   14 | rateme-pl | 118 |             13366 |             13366
 5649 | r2tDLJrR |   14 | rateme-pl | 114 |             16337 |             16337
 5649 | r2tDLJrR |   14 | rateme-pl | 144 |             15918 |             15918
 5649 | r2tDLJrR |   14 | rateme-pl | 143 |             16068 |             16068
 5649 | r2tDLJrR |   14 | rateme-pl | 150 |             25206 |             25206
 5649 | r2tDLJrR |   14 | rateme-pl |  41 |             15275 |             15275
 5649 | r2tDLJrR |   14 | rateme-pl | 166 |             13773 |             13773
 5649 | r2tDLJrR |   14 | rateme-pl | 111 |             38634 |             38634
 5649 | r2tDLJrR |   14 | rateme-pl | 164 |             45646 |             45646
 5649 | r2tDLJrR |   14 | rateme-pl | 153 |             26061 |             26061
 5649 | r2tDLJrR |   14 | rateme-pl |   8 |             12656 |             12656
 5649 | r2tDLJrR |   14 | rateme-pl |  49 |             13977 |             13977
 5649 | r2tDLJrR |   14 | rateme-pl |   2 |             11223 |             11223
 5650 | r2tR9vCm |   14 | rateme-pl | 167 |             12777 |             12777
 5650 | r2tR9vCm |   14 | rateme-pl | 137 |            262713 |            262713
 5650 | r2tR9vCm |   14 | rateme-pl |  79 |             11911 |             11911
 5650 | r2tR9vCm |   14 | rateme-pl |  99 |              5757 |              5757
 5650 | r2tR9vCm |   14 | rateme-pl |  88 |             12003 |             12003
 5650 | r2tR9vCm |   14 | rateme-pl | 146 |             10311 |             10311
 5650 | r2tR9vCm |   14 | rateme-pl | 152 |            121098 |            121098
 5650 | r2tR9vCm |   14 | rateme-pl |  98 |              1178 |              1178
 5650 | r2tR9vCm |   14 | rateme-pl |  39 |              1567 |              1567
 5650 | r2tR9vCm |   14 | rateme-pl | 132 |               891 |               891
 5650 | r2tR9vCm |   14 | rateme-pl |  61 |               925 |               925
 5650 | r2tR9vCm |   14 | rateme-pl |  72 |              1549 |              1549
 5650 | r2tR9vCm |   14 | rateme-pl |  55 |             46926 |             46926
 5650 | r2tR9vCm |   14 | rateme-pl | 124 |               983 |               983
 5650 | r2tR9vCm |   14 | rateme-pl |  59 |              9686 |              9686
 5650 | r2tR9vCm |   14 | rateme-pl |  46 |             15041 |             15041
 5650 | r2tR9vCm |   14 | rateme-pl |  33 |              1920 |              1920
 5650 | r2tR9vCm |   14 | rateme-pl |  17 |               957 |               957
 5650 | r2tR9vCm |   14 | rateme-pl | 101 |               823 |               823
 5650 | r2tR9vCm |   14 | rateme-pl | 116 |             28628 |             28628
 5651 | r2tyCKJV |   14 | rateme-pl |  62 |             40560 |             40560
 5651 | r2tyCKJV |   14 | rateme-pl | 133 |             16965 |             16965
 5651 | r2tyCKJV |   14 | rateme-pl | 157 |             11767 |             11767
 5651 | r2tyCKJV |   14 | rateme-pl | 115 |             18634 |             18634
 5651 | r2tyCKJV |   14 | rateme-pl |  97 |             16472 |             16472
 5651 | r2tyCKJV |   14 | rateme-pl |  20 |             20954 |             20954
 5651 | r2tyCKJV |   14 | rateme-pl |  93 |             16231 |             16231
 5651 | r2tyCKJV |   14 | rateme-pl | 136 |             15544 |             15544
 5651 | r2tyCKJV |   14 | rateme-pl |   5 |             17722 |             17722
 5651 | r2tyCKJV |   14 | rateme-pl |  40 |             15285 |             15285
 5651 | r2tyCKJV |   14 | rateme-pl |  56 |             18116 |             18116
 5651 | r2tyCKJV |   14 | rateme-pl | 168 |             23394 |             23394
 5651 | r2tyCKJV |   14 | rateme-pl |  52 |             19510 |             19510
 5651 | r2tyCKJV |   14 | rateme-pl | 104 |             11064 |             11064
 5651 | r2tyCKJV |   14 | rateme-pl |  31 |             65887 |             65887
 5651 | r2tyCKJV |   14 | rateme-pl |  37 |             12057 |             12057
 5651 | r2tyCKJV |   14 | rateme-pl |  77 |             25723 |             25723
 5651 | r2tyCKJV |   14 | rateme-pl |  94 |             31786 |             31786
 5651 | r2tyCKJV |   14 | rateme-pl |  69 |             19671 |             19671
 5651 | r2tyCKJV |   14 | rateme-pl |  68 |             24109 |             24109
 5653 | r2tpaca2 |   14 | rateme-pl |  12 |             13553 |             13553
 5653 | r2tpaca2 |   14 | rateme-pl | 155 |             23488 |             23488
 5653 | r2tpaca2 |   14 | rateme-pl |  95 |              8255 |              8255
 5653 | r2tpaca2 |   14 | rateme-pl |  96 |            143988 |            143988
 5653 | r2tpaca2 |   14 | rateme-pl | 131 |             10875 |             10875
 5653 | r2tpaca2 |   14 | rateme-pl |  92 |            386907 |            386907
 5653 | r2tpaca2 |   14 | rateme-pl |  60 |             39367 |             39367
 5653 | r2tpaca2 |   14 | rateme-pl |  20 |             14852 |             14852
 5653 | r2tpaca2 |   14 | rateme-pl |  62 |             18806 |             18806
 5653 | r2tpaca2 |   14 | rateme-pl |  14 |             33267 |             33267
 5653 | r2tpaca2 |   14 | rateme-pl |  69 |             45045 |             45045
 5653 | r2tpaca2 |   14 | rateme-pl |   0 |             84586 |             84586
 5653 | r2tpaca2 |   14 | rateme-pl | 158 |             13909 |             13909
 5653 | r2tpaca2 |   14 | rateme-pl |  34 |            605258 |            605258
 5653 | r2tpaca2 |   14 | rateme-pl |  30 |             13465 |             13465
 5653 | r2tpaca2 |   14 | rateme-pl |  13 |             20919 |             20919
 5653 | r2tpaca2 |   14 | rateme-pl |   7 |              1762 |              1762
 5653 | r2tpaca2 |   14 | rateme-pl |  59 |             13008 |             13008
 5653 | r2tpaca2 |   14 | rateme-pl |  39 |             25705 |             25705
 5654 | r2tHbXUy |   14 | rateme-pl |  32 |              9279 |              9279
 5654 | r2tHbXUy |   14 | rateme-pl |  92 |             10833 |             10833
 5654 | r2tHbXUy |   14 | rateme-pl | 148 |             20728 |             20728
 5654 | r2tHbXUy |   14 | rateme-pl | 161 |             14445 |             14445
 5654 | r2tHbXUy |   14 | rateme-pl | 156 |              8702 |              8702
 5654 | r2tHbXUy |   14 | rateme-pl |  75 |             24798 |             24798
 5654 | r2tHbXUy |   14 | rateme-pl | 103 |             11404 |             11404
 5654 | r2tHbXUy |   14 | rateme-pl | 102 |             16761 |             16761
 5654 | r2tHbXUy |   14 | rateme-pl |  89 |              8373 |              8373
 5654 | r2tHbXUy |   14 | rateme-pl |  77 |             23783 |             23783
 5654 | r2tHbXUy |   14 | rateme-pl |  28 |             13279 |             13279
 5654 | r2tHbXUy |   14 | rateme-pl |  14 |              9227 |              9227
 5654 | r2tHbXUy |   14 | rateme-pl | 117 |              7254 |              7254
 5654 | r2tHbXUy |   14 | rateme-pl | 122 |              5701 |              5701
 5654 | r2tHbXUy |   14 | rateme-pl |  30 |             12705 |             12705
 5654 | r2tHbXUy |   14 | rateme-pl |  90 |              4366 |              4366
 5654 | r2tHbXUy |   14 | rateme-pl |  81 |              9567 |              9567
 5654 | r2tHbXUy |   14 | rateme-pl |  10 |             14258 |             14258
 5654 | r2tHbXUy |   14 | rateme-pl | 107 |             12714 |             12714
 5654 | r2tHbXUy |   14 | rateme-pl | 109 |             15087 |             15087
 5655 | r2t6DgiL |   14 | rateme-pl |  94 |            188441 |            188441
 5655 | r2t6DgiL |   14 | rateme-pl |  51 |             16199 |             16199
 5655 | r2t6DgiL |   14 | rateme-pl | 173 |             13037 |             13037
 5655 | r2t6DgiL |   14 | rateme-pl | 157 |             11094 |             11094
 5655 | r2t6DgiL |   14 | rateme-pl | 179 |             16087 |             16087
 5655 | r2t6DgiL |   14 | rateme-pl | 110 |             15667 |             15667
 5655 | r2t6DgiL |   14 | rateme-pl |  36 |             15967 |             15967
 5655 | r2t6DgiL |   14 | rateme-pl |   5 |             15290 |             15290
 5655 | r2t6DgiL |   14 | rateme-pl |  57 |             22684 |             22684
 5655 | r2t6DgiL |   14 | rateme-pl |  86 |             22743 |             22743
 5656 | r2toqvP7 |   14 | rateme-pl |  69 |             34588 |             34588
 5656 | r2toqvP7 |   14 | rateme-pl | 105 |             22473 |             22473
 5656 | r2toqvP7 |   14 | rateme-pl | 124 |             28029 |             28029
 5656 | r2toqvP7 |   14 | rateme-pl |  55 |             28095 |             28095
 5656 | r2toqvP7 |   14 | rateme-pl | 162 |             15894 |             15894
 5656 | r2toqvP7 |   14 | rateme-pl |  42 |             49255 |             49255
 5656 | r2toqvP7 |   14 | rateme-pl |  33 |             11283 |             11283
 5656 | r2toqvP7 |   14 | rateme-pl | 161 |             42817 |             42817
 5656 | r2toqvP7 |   14 | rateme-pl | 134 |             17052 |             17052
 5656 | r2toqvP7 |   14 | rateme-pl |  57 |             61144 |             61144
 5656 | r2toqvP7 |   14 | rateme-pl |  54 |              9814 |              9814
 5656 | r2toqvP7 |   14 | rateme-pl | 112 |             16039 |             16039
 5656 | r2toqvP7 |   14 | rateme-pl |  52 |             16122 |             16122
 5656 | r2toqvP7 |   14 | rateme-pl |  36 |            140747 |            140747
 5656 | r2toqvP7 |   14 | rateme-pl |  40 |             10472 |             10472
 5656 | r2toqvP7 |   14 | rateme-pl |  21 |             12978 |             12978
 5656 | r2toqvP7 |   14 | rateme-pl |  66 |             47858 |             47858
 5656 | r2toqvP7 |   14 | rateme-pl |   3 |             71067 |             71067
 5656 | r2toqvP7 |   14 | rateme-pl | 163 |             25504 |             25504
 5656 | r2toqvP7 |   14 | rateme-pl |  23 |             13375 |             13375
 5657 | r2tEfnRj |   14 | rateme-pl | 122 |              7064 |              7064
 5657 | r2tEfnRj |   14 | rateme-pl | 167 |              8628 |              8628
 5657 | r2tEfnRj |   14 | rateme-pl | 149 |             18106 |             18106
 5657 | r2tEfnRj |   14 | rateme-pl |  64 |             34975 |             34975
 5657 | r2tEfnRj |   14 | rateme-pl | 161 |             12231 |             12231
 5657 | r2tEfnRj |   14 | rateme-pl |  34 |              9920 |              9920
 5657 | r2tEfnRj |   14 | rateme-pl | 155 |             26682 |             26682
 5657 | r2tEfnRj |   14 | rateme-pl |  36 |             17296 |             17296
 5657 | r2tEfnRj |   14 | rateme-pl |  13 |              9577 |              9577
 5657 | r2tEfnRj |   14 | rateme-pl |  18 |             14050 |             14050
 5658 | r2tr73yr |   14 | rateme-pl | 121 |             12123 |             12123
 5658 | r2tr73yr |   14 | rateme-pl | 108 |              8176 |              8176
 5658 | r2tr73yr |   14 | rateme-pl | 173 |             16170 |             16170
 5658 | r2tr73yr |   14 | rateme-pl | 171 |              8499 |              8499
 5658 | r2tr73yr |   14 | rateme-pl | 164 |             10042 |             10042
 5658 | r2tr73yr |   14 | rateme-pl | 109 |              8295 |              8295
 5658 | r2tr73yr |   14 | rateme-pl | 170 |             12355 |             12355
 5658 | r2tr73yr |   14 | rateme-pl |  15 |              9115 |              9115
 5658 | r2tr73yr |   14 | rateme-pl |  86 |             11059 |             11059
 5658 | r2tr73yr |   14 | rateme-pl |  28 |              9013 |              9013
 5658 | r2tr73yr |   14 | rateme-pl |  93 |              7810 |              7810
